bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-AT201_ses-01_run-1_T2w	0.17028902449948544	1.8258691064089172	0.5032271640289372	7041.436094335694	2.5093300624072064	2.4565902627913667	2.6983249597918246	2.3730749646384273	0.29346517729909577	0.614694109466306	0.09184071323459822	0.8486147522926331	0.21234678626060488	0.0008193327147437662	0.016461170620983824	13.964140943902896	8.806093180331981	58.41932431125865	208	300	320	4.6482797898353825	7.502123679966218	4.9827967493459395	2.7979867782362176	75.42608349003054	41.031297912589174	78.85402268444787	120.1046866507239	0.800003170967102	0.800000011920929	0.800000011920929	2614.9263402581214	5.45514050952572	5.347778847928101	3.679436359554529	4201408.0	0.0	17.314994633197784	14.636323232559048	-0.15868264496732465	127.45191917710093	658.8419998988416	628.0522399935871	51226.0	480.27466363832355	903.3606546614319	135.11366315069696	0.2586894635622672	44.60379593082795	343.5562394436499	341.6563259214163	620161.0	272.5340803004801	421.62011931836605	45.541244724597604	0.9665194868948452	67.51830325827423	842.3924305220589	1000.078672979027	25070.0	26.18892938271165	1073.7175743022933	357.42081943829163	0.12484699403144443	0.38057120223146745	0.029975166683336857	0.9464990689013035
sub-AT202_ses-01_run-1_T2w	0.23363286910853942	1.7976679572008907	0.5328704835845259	6899.903300683604	2.448463534265485	2.395228176559623	2.7156874595331035	2.2344749667037282	0.3169125086980943	0.5508038435689848	0.13228364773292098	0.9121482968330383	0.2089675426483153	5.348353220649949e-06	0.021045197553837647	12.520230683564433	8.882897819263922	38.586347232117966	208	300	320	7.856037664447352	9.031561105098143	6.571476512240281	2.8268307671753496	39.96786247178978	23.80496455234668	43.3107964890202	66.15956244292414	0.799998939037323	0.800000011920929	0.800000011920929	6692.145736496531	0.0	2.618882538069062	0.0	4348447.0	0.0	7.944947183132172	9.901773044762479	1.6752057112213619	67.99808784508828	610.5294830190942	604.0768048912287	75761.0	499.10719968378544	744.4174754619598	76.89281084854058	0.5259479044229232	38.312133484021736	360.30951110981476	359.7897420078516	562895.0	296.33047953248024	425.67662723362446	39.83690286011946	0.5852386305122921	111.24796524087058	833.1002026097729	999.9398171901703	33222.0	28.068134114146233	1109.2831559479237	353.72643432558436	0.11566135879579728	0.3463004514806907	0.031008340193515616	0.9063630907999782
sub-AT203_ses-01_run-1_T2w	0.16987900480692122	2.3569604504012944	0.512168611932273	5127.775921146315	2.5337734672064083	2.411745651524904	2.8733124571843076	2.316262292910013	0.38475548793890746	0.4674341196613889	0.14781039239970362	0.9498815536499023	0.23763093948364267	0.0	0.0091905328101623	12.656493183311749	11.548287330889453	37.17061295507709	208	300	320	10.19945102576926	9.330253994442717	7.660991854666077	3.453270543786254	60.307107497307676	36.93568507809369	71.8942561284371	118.43997580990998	0.8000014424324036	0.800000011920929	0.8000000715255737	2201.2280002918396	5.53117347849652	4.484149130324345	3.7492806129157543	4913668.0	0.0	11.693300921469927	16.4551923550298	0.9101114165679682	46.395813356940955	510.33892486328165	509.1597315520048	101001.0	431.4828040022403	593.4443021621555	49.92006037301306	0.5470344025864855	31.838645346370516	311.3592285926308	311.83991870097816	388492.0	256.19465495087206	364.9609143156558	33.42240388523361	2.641113576185437	85.05899115439176	871.9981100226028	999.9628367368132	51342.0	53.10521893883125	1074.4287467319518	289.56697303518547	0.10931441599755205	0.3075028154608954	0.039033755445042145	0.9413440033547665
sub-AT204_ses-01_run-1_T2w	0.2626837205770898	2.3901299379172665	0.5639079171378589	6459.3369	2.537721230689899	2.5031887682142573	2.790612458416634	2.319362465438806	0.2548880657512421	0.6084459923514457	0.1366659418973122	0.9301097989082336	0.24992299079895008	0.0001399166262530172	0.017090252881940264	12.978720509904763	7.338171665221422	33.151279871006174	208	300	320	7.3336283782879965	7.963121476157635	6.369823233165801	3.812719845051771	53.87398512193027	31.734548829292805	57.64129100508743	87.31533906403924	0.7999995946884155	0.800000011920929	0.800000011920929	7230.175842881962	0.0	2.575168010608662	0.0	5433131.0	0.0	9.979236658662558	7.50223363011822	2.1729870702437353	72.53122184006554	623.7488742884095	616.9329363629222	53728.0	502.5785116966814	769.5665263608098	84.12305113547069	-0.0018681700616056673	46.081984599123494	363.9788865794359	363.4052381515503	816757.0	290.2241693213582	439.1076003201306	45.63600050195858	4.848731522482009	121.11049190314971	927.4949687278673	999.8834947217256	71630.0	131.57337505370378	1157.32767003458	262.2475701939549	0.11448146954636693	0.3762376629079505	0.03788820325496173	0.8624045173787508
sub-AT205_ses-01_run-1_T2w	0.1509762421985059	2.082471902301447	0.5295419166306671	5674.393673469388	2.580020132841946	2.5250604762353923	2.821424957957492	2.3935749643329536	0.3086657951016264	0.5957114086283923	0.09562279626998131	0.929232120513916	0.29179766178131117	0.0	0.013903274191525872	11.62965227359572	7.707410068662119	46.60877638551737	208	300	320	4.4312770678337685	7.299227751507039	4.915446795816752	3.0158355681094506	68.29310159711281	35.10279450116576	72.967551253389	115.50675766188844	0.8000046014785767	0.800000011920929	0.800000011920929	7031.077428865559	5.672074264548227	3.6090925238261344	3.8257559537887573	4080660.0	0.0	10.384194731712341	7.4328396090146915	-0.05792422153305665	123.31509604777071	625.2234988930688	591.2715947628021	90450.0	454.889467638731	865.9477148830891	133.43068311977953	0.5205778669278285	39.434421077335294	306.84451891418286	303.9148142337799	733318.0	243.5933711528778	379.6607336997986	41.63654257150457	1.7050067210453799	65.66401317900275	858.7556438849188	1000.040461063385	37412.0	23.82494580745697	1083.5188608169556	331.592049086547	0.12334765118953078	0.37736359041616174	0.034276056961661486	0.9439593404283776
sub-AT206_ses-01_run-1_T2w	0.2752246741300797	1.4079937316790043	0.5530122378930328	5389.885795510243	2.685097383400604	2.6606799162553196	2.9026249567475175	2.4919872771989753	0.30963589330150426	0.6350270358727603	0.05533707082573537	0.8086220026016235	0.15461750030517574	0.0	0.023350424768396032	11.39938739529253	7.425079981675204	78.51475506706849	208	300	320	4.957999348179843	6.663131544281229	3.9491807347272743	0.22641131172075035	115.94342682441258	34.98671947096263	51.88223778903523	4.716567071730475	0.7999985218048096	0.800000011920929	0.8000000715255737	9398.750138091324	138.90111233201796	84.01272134630229	93.68737655878067	4491364.0	0.0	287.57515585422516	179.19470512561492	0.619357195685418	3448.7586339976433	22603.396369777274	24582.164803385735	154099.0	12959.920089960098	27659.31917142868	4958.065404210329	0.7383944084041532	1033.9590821720267	7485.116648732146	7417.8358145952225	770832.0	5792.084280192852	9442.384951889515	1113.2649796449944	29.879515618772032	732.3876832051856	1985.4292197632142	1000.0000193119049	8110.0	204.4088215827942	4712.424940705292	4416.4682300072445	0.15617311282626362	0.39425507080571226	0.019263564814011862	0.03571492443935981
sub-AT207_ses-01_run-1_T2w	0.5766194385349107	2.4227199082185753	0.5648531369948265	7333.506929651545	2.4347123247925317	2.4056743798729325	2.6503499605067082	2.248112633997955	0.27180549183657027	0.6708003268989491	0.057394181264480655	0.896603137254715	0.2198849886655807	0.0	0.014875803561226964	13.296389851497677	7.4377157179771185	75.58183094050486	208	300	320	5.516112736239118	7.940255210722775	4.856221590231624	1.1122968237329796	46.15661414757115	17.771403189138166	23.03314404624392	5.171414802022445	0.8000043630599976	0.800000011920929	0.7999999523162842	2058.150527855167	0.0	31.405915476905637	0.0	4455878.0	0.0	117.09195566177368	127.11112409887868	2.12863609212301	1493.8805101918636	8625.37601483076	8955.416168138385	107406.0	5486.229957114905	10456.427191868424	1623.493736749575	0.12037616621151992	433.7164554628136	3461.1465346583263	3448.049957513809	812247.0	2770.341747030616	4189.889123976231	434.24899369972127	3.04159519277853	975.933406696443	1157.047124657043	1003.3702121675014	3251.0	115.55127203464508	2675.3971185088158	901.9318060857732	0.15563459260242624	0.40494909489144476	0.02407689403981666	0.09465499073434831
sub-AT208_ses-01_run-1_T2w	0.3745258535895074	2.0095893277305894	0.5494317674280481	4678.185212985551	2.493041331306531	2.401511569581914	2.8138124580709274	2.2637999662667516	0.35795355127575634	0.5055997023369996	0.136446746387244	0.9692912697792053	0.2407933473587036	0.0002183372577335899	0.00742399849528558	14.525103722363728	11.686002743328105	46.299573716794626	208	300	320	8.236481860993797	7.316890988613988	6.213501185598723	3.0871307071883867	27.232286018099835	16.233045954814045	30.322354694896692	47.50173211177619	0.8000003099441528	0.800000011920929	0.800000011920929	2750.3517722018355	0.0	4.849341160610205	0.0	5712636.0	0.0	21.06694553606212	13.792707887134098	0.714576380774921	65.53846186608813	577.8201333063782	573.3263579104096	79768.0	472.41317833242937	698.6328428459352	69.6077249805866	0.14856623855509055	46.37009015134962	341.43926351402854	341.7573210299015	366366.0	264.4351455569267	417.1966513209045	46.707933075158486	1.5043107013516552	200.18231560990668	890.3735874859419	1000.0627581533045	39150.0	53.76359814610333	1182.907945824787	323.9415757646854	0.11236129618307875	0.32563229118708537	0.03229951307899348	0.8714587735492348
sub-AT209_ses-01_run-1_T2w	0.4184176538880017	1.7720976952392669	0.5410026036421535	5090.321810557094	2.5518171794755196	2.4643891157794164	2.7829249585311864	2.4081374641159554	0.3249031955724288	0.5379352333285948	0.13716157109897642	1.0556519627571106	0.33078090846538544	0.0	0.01599553365876602	11.65283013493111	8.361458557056704	34.19085206535809	208	300	320	8.959183483805463	8.001364950602978	6.621506483992596	2.903971017569347	27.049709691145313	16.62148083800703	29.011230746939958	43.362501711667534	0.799999475479126	0.800000011920929	0.800000011920929	2712.7967293192105	0.0	5.140939911675326	0.0	4871393.0	0.0	18.72684345021844	15.106665897909792	0.9897378835161872	65.21651851841844	626.4102555599557	623.7341215349734	110740.0	519.1422308981419	743.3265730434094	69.61921322923895	0.1130607248115787	47.57243744911687	383.3052881281365	383.27157176472247	523329.0	304.7490639165044	461.56953712552786	47.9007279313765	0.831830045057453	210.4306347906702	884.5791261804183	999.8876964487135	54821.0	59.795664397999644	1205.6584319137037	344.3142410132711	0.10706477332898583	0.34282832009646025	0.03659151457921308	0.8423661161871252
sub-AT211_ses-01_run-1_T2w	0.23067833914499306	1.48038164976617	0.4940774861352435	4424.415381287183	2.5387866698143444	2.470322586124966	2.8134999580755835	2.3325374652424835	0.3147877263869899	0.5747555636459273	0.11045670996708287	0.9387806057929993	0.2808661818504333	0.0005067209984181637	0.006690452346766582	15.498046839670979	10.551842100185036	54.721056200566096	208	300	320	6.318175273079355	8.819106388689455	5.858136043522779	2.437126468799524	71.47061540701837	42.876088676683175	74.96455493768609	110.54696072935673	0.7999967336654663	0.800000011920929	0.800000011920929	1132.5252086432408	5.927520509557296	5.613710726637382	4.1401145830750465	5068409.0	0.0	15.566019045189023	26.43146483507205	1.5732651666627167	79.2542589958067	664.7439434825096	646.6493674535304	63194.0	532.0990941840224	859.5679514297284	102.346678131248	0.15492372960620893	43.5988691286727	389.35585235706907	387.9327953699976	427432.0	319.66149410791695	463.6725386250764	43.987715362239754	-0.7501282501817332	97.63859925641333	775.6664951034949	1000.2029760405421	22133.0	24.02890032529831	1096.5499366860836	410.3933026466794	0.11405672855404679	0.3665981867511958	0.03524286614744573	0.920886422130047
