bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-AT201_ses-01_run-1_T1w	0.3687615247727061	3.5749627151933336	0.4825106802822797	24144.52717873539	4.504886666666667	4.3914	4.94068	4.18258	0.24206499615977553	0.3995979544153569	0.3583370494248676	0.3672419786453247	0.12695555090904231	3.6482491900126746e-06	0.0044441637712998696	22.012598685538425	13.134792908698804	17.534803197796734	176	256	256	2.8650335686438835	12.549624076388863	15.212680756714443	30.223384625110587	47.46990819750781	127.71712193207647	114.99349698331257	169.7934608203534	1.0	1.0	1.0	1724.2636304564319	3.8584311250640044	4.457880726500248	2.602472245693207	3062349.0	0.0	15.882735028862953	10.855914700248254	0.9908596656907331	77.67929720900915	291.49663735286316	279.57440815865993	51760.0	144.22575876601042	477.5938423179088	97.58060447361726	-0.03717787977146214	60.543323682989595	750.990162937935	752.1910223066807	34413.0	651.9881865173578	848.7657056123018	59.93646413389442	0.4514493301343565	30.839078183415975	1000.1529893443301	999.9999604076147	210386.0	945.4628582000732	1054.8623716458678	33.08688276395293	0.15607955350317715	0.45908495941973987	0.5208882905639592	0.9235989944120864
sub-AT202_ses-01_run-1_T1w	0.3470058579643221	3.7015937175197062	0.5023550443601964	15272.392515359168	4.375303333333334	4.27948	4.93719	3.90924	0.23088969856640945	0.4134233491227752	0.3556869523108154	0.4030449092388153	0.1397006079554558	0.0	0.0042700763997434305	21.22976413668538	11.951576891460336	16.352449972093712	176	256	256	2.491849143856222	13.155608717873122	15.655175717644589	31.318069291204424	58.03006316569099	136.10183641074912	124.79247959002252	180.24553919362745	1.0	1.0	1.0	2386.255751254794	3.6347667258544	3.4884635783323366	2.451612900942564	2810923.0	0.0	12.451612891629338	7.980903768360375	-0.2887770361505386	124.6342379944285	332.89208794573614	321.956988947466	52246.0	97.64516119938344	540.424730679486	129.2028085097018	0.22489468948224411	54.50555892849208	754.5545363449327	755.1075261784717	33720.0	659.3118273429573	849.7215045849792	57.39729309057163	0.4228130643743673	30.481026227340408	999.7229227292684	1000.0215044450015	218016.0	946.811827075202	1051.2903216015548	31.93106195930945	0.16165906371777947	0.4747384873999135	0.5204904752961622	0.9126253606264597
sub-AT203_ses-01_run-1_T1w	0.3505507883635003	3.765053923697129	0.47202905610948703	27556.0	4.590533333333333	4.35818	5.28195	4.13147	0.19986300234699808	0.4215141952623104	0.3786228023906915	0.339244082570076	0.12361275255680082	0.0	0.0062800543915638996	26.861953406403867	13.321622035767884	17.27864907651715	176	256	256	2.477598592520358	12.54259597615907	15.428917495942782	31.26655791914892	46.07855504370757	121.45639375532402	110.28862462090741	163.33092506369064	1.0	1.0	1.0	1360.6829448783742	4.011173507575993	4.751937290337479	2.7054954171180725	3355535.0	0.0	16.402065966278315	9.947818859566185	0.5125605729386433	79.61065197675131	278.2980429005562	282.12304988503456	36358.0	70.675431323424	473.97461483515804	113.86798931705256	-0.0027519017025010584	59.4294352667596	744.9093757520816	743.6354764550924	48890.0	650.3146727271378	844.358816254884	59.288194616146946	0.3564611992038844	30.445921137365005	999.5717478738028	1000.0187435522676	217288.0	946.0403523482382	1051.435368783213	31.98357954844011	0.15733477668040952	0.45938305833906906	0.5120457937734623	0.9292248603351956
sub-AT204_ses-01_run-1_T1w	0.4102186390732161	3.2638063953063274	0.5218696564417756	19570.78012921145	4.717973333333333	4.58615	5.35523	4.21254	0.20801111039508013	0.3933420785789895	0.39864681102593036	0.3639121949672699	0.15863046050071716	0.00022317964414099515	0.004281583045352303	20.50556426823913	11.026294955397951	13.142123853969537	176	256	256	2.863346797411882	12.101158949178867	15.105078520688025	30.350729815473326	46.7453755798309	131.51664895848955	116.65077572208929	171.69030262794743	1.0	1.0	1.0	1375.243811911001	3.815955382377905	3.768113150096356	2.573822792619467	4006351.0	0.0	14.784516971558332	6.8799198526841	1.5938794180670035	73.24267850207514	283.33330702549574	272.2765328641981	56498.0	139.31963111646476	461.5213429173451	95.0894678519217	-0.14663363880004	64.13171526352944	765.3869751875719	766.0414906963706	33212.0	660.6344688870013	870.4399331090971	63.30219784944731	0.21086554251586787	31.85879028543414	999.9115150649919	1000.0398915633559	302616.0	945.1915283314884	1053.7110800296068	32.94939677948945	0.14831942574924376	0.4342047119891658	0.49645225611564764	0.9192480513525906
sub-AT205_ses-01_run-1_T1w	0.3846457420087177	3.4933199358977207	0.5013060629523347	19083.215433633275	4.584343333333334	4.51281	5.16369	4.07653	0.23811697321071154	0.39687707351391915	0.36500595327536933	0.39093706011772156	0.1487825199961662	0.0	0.007362004825008999	19.131223301230694	11.377791762197175	14.850512234884889	176	256	256	2.8557948897711003	12.54023603096954	15.062940363081026	29.792790168502442	43.49433599175419	121.90674769099023	108.76332799311712	160.88890029660695	1.0	1.0	1.0	706.7822585520894	4.071980243629518	3.885620558650871	2.746508937329054	2760204.0	0.0	13.655178237706423	5.76864943319121	1.4300151839594513	70.8295155053867	286.8764625896672	270.3377142045647	65278.0	164.26831270940602	475.9612951136193	94.66213575075702	-0.12248320345699204	61.767925667450584	757.3644482933395	757.7076592948288	41891.0	658.2337475717068	856.6109934570268	60.42139985001407	0.40151289097455267	31.428805260689806	1000.3938185558272	1000.0000357590616	257902.0	945.8628631141037	1056.8643757291138	33.56510388521523	0.17138982620952287	0.447907310379279	0.5018584065901811	0.9186567164179105
sub-AT206_ses-01_run-1_T1w	0.37380271476838456	3.4503021904720166	0.525642029168281	16880.10789775094	4.550253333333333	4.43142	5.05847	4.16087	0.2516528735601706	0.37765700266507085	0.3706901237747586	0.36844581365585327	0.11281881928443904	0.0	0.0031193181527964953	18.62078418923429	11.81394564865672	14.751382738730985	176	256	256	2.8036856839524993	12.22492226680903	15.533305199814622	31.57130764868234	29.100436517879835	79.68839597011547	71.27627515003984	105.03999296212422	1.0	1.0	1.0	1509.7170789417241	0.0	3.1856791279141308	0.0	2704278.0	0.0	12.970007944852114	6.237018688162162	0.8245397000955537	74.42524087730993	281.0029911015761	277.0414930321276	78431.0	100.7874014377594	457.13527319952846	98.81269090336602	0.11089002280812155	60.41640103646273	756.6107850814918	758.6481454782188	24006.0	651.1280182246119	857.1972031164914	62.056210054928016	0.3931756635980337	29.801576889892168	999.5234885268584	999.999998640269	257572.0	946.7044134698808	1051.1722537241876	31.67426793217842	0.1602331236545692	0.432212178939218	0.4878332758962682	0.9249893613538904
sub-AT207_ses-01_run-1_T1w	0.40204487577698345	3.341594862732273	0.5330201965799113	13651.325956790124	4.458633333333334	4.38703	4.9806	4.00827	0.24784314117058087	0.39690901486511393	0.35524784396430525	0.4027879536151886	0.15887011885643	0.0	0.002460355258299761	19.0910712706288	11.678159997614339	15.621911704314916	176	256	256	2.9796689046365015	12.986871006294985	15.029364152416997	29.12155254631951	36.95998013746411	100.45803445827144	89.34066525450191	130.60398116777023	1.0	1.0	1.0	699.9556611221401	5.016301862321443	6.147024089720494	3.3834441900253296	2776166.0	0.0	20.62747509032488	9.184369900844604	1.1862645002413323	76.01407424324596	295.97748006423154	282.99819273501635	61762.0	162.55911403894424	480.5240490309893	94.97562002518737	-0.007681058459013901	59.54008289994031	768.0055848936474	769.195278018713	37427.0	668.9607438892126	863.7202500775456	59.22789266455036	0.21739060058152715	33.26150155300639	999.626307056467	1000.0192234143615	228463.0	942.3276551514864	1055.1924326494336	34.33941350623814	0.15272342682290782	0.45304818590110435	0.5144118987498306	0.9223090811646919
sub-AT208_ses-01_run-1_T1w	0.3585755919084713	3.713430426434163	0.5038493887986257	8671.815026014569	4.499933333333334	4.31679	5.15352	4.02949	0.19880377182376846	0.4318782838072451	0.36931794436898646	0.39126089215278625	0.1345304682850838	1.2126807601729768e-05	0.0025527408547101876	29.793470693972548	14.411579069761563	19.353370756175444	176	256	256	2.3445249091432276	11.925828956089585	14.503822366919493	29.241113235525667	29.720180981840358	75.43366798844085	69.20929755099706	102.47404368270999	1.0	1.0	1.0	1369.4399035729355	6.393371395899481	4.706160053603315	4.312263475731015	3475884.0	0.0	15.023369528353214	8.370249044467425	0.008807795971410126	94.62189665931233	280.72058538404156	290.03449506126344	33130.0	53.707155011128634	487.9812991246581	123.70528318070251	-0.05102058469552384	62.03632631892142	736.3449588870812	736.1451068893075	36974.0	635.0712152291089	839.12056763703	61.72612022444976	0.3411401064976811	32.5855703403909	999.9082546164855	1000.0278105493635	191236.0	943.2450379431248	1055.8646672964096	34.199286047967625	0.14581709282634486	0.47013832862481186	0.5130441728136962	0.9211942593541773
sub-AT209_ses-01_run-1_T1w	0.3399714652007261	3.9672614903164463	0.5238497583362031	10235.943453741807	4.791183333333334	4.61763	5.31218	4.44374	0.22035145487153857	0.42861143071500996	0.3510371144134515	0.4456450939178467	0.1983528852462768	1.1813333578350623e-05	0.0034268630053522647	20.517855158296257	10.781226653401923	15.030556748528703	176	256	256	2.507333343738947	13.06971797617963	14.621538720356588	28.287564841151184	32.64576467183389	95.39044231714941	85.98324876746973	129.9135393134259	1.0	1.0	1.0	946.9071341714126	5.042968834429925	5.156654131806247	3.4014307893812656	2817071.0	0.0	17.41944858804345	8.99166260098445	0.8213484046064106	81.69609511776478	263.21901763917845	251.29358377307653	73605.0	103.69210224598646	456.9255360402167	100.22276350021333	-0.006325758396090286	56.7563219729477	735.6351714936645	734.2761411331594	54025.0	645.8183258771896	830.0274485908448	56.180963256664405	0.34603111202873515	33.58922878205144	999.5165300070628	1000.0206520780921	232328.0	940.0936259888113	1056.6699357703328	35.35187654070566	0.16122821574058774	0.48128609631976643	0.5138101684469802	0.9039242723512093
sub-AT211_ses-01_run-1_T1w	0.32629215259763555	3.939665230199801	0.4828578768313584	20983.591836734693	4.46507	4.34944	5.01193	4.03384	0.22813733944500877	0.44506220543970487	0.3268004551152864	0.4258672446012497	0.1715522915124893	0.00013668886815506372	0.003283031114026929	26.134987036264256	13.92551850760755	21.38393183564751	176	256	256	2.656015461141569	12.442741092838379	14.209048804823505	27.52838986049057	40.38398978522497	110.09026780580894	100.87413409830155	152.14814470387077	1.0	1.0	1.0	1125.028666997163	4.305994081833949	5.145550554176589	2.904348872601986	2884373.0	0.0	18.099286682903767	14.899444509767942	0.8510133732370981	80.33102866573664	268.661212367607	265.43055921792984	39186.0	93.63639999367297	448.51513425819576	99.93434762567239	0.11825455819652175	57.34671588455675	721.6572995086198	723.5867853462696	34850.0	623.8281718019396	814.8525827005506	58.152492158040204	0.6208028897682967	32.85102769717025	1001.4886282034989	1000.0192489027977	147258.0	943.0670832619071	1063.2801988497376	36.32671066118744	0.15117084199433725	0.46611156078461513	0.4835983533410528	0.921846709385151
