bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-167_ses-B_task-rest_run-2_bold	0.0038550986842105263	0.014801257467105264	0	23.327086703366312	1.083025848613861	0.9909698169306933	0.3850756594660238	96020672.0	0.19427495780453546	107	35.19736842105263	1.64319680037696	1.5105380994831425	1.8290128847328921	1.5900394169148448	0.107382	-0.011418714188039303	0.005605966318398714	304	72	72	38	7.604700655029958	2.0	3.194444417953491	3.194444417953491	3.299999952316284	6	68.89993807315741	0.07685585364193942	7.56287956237793	0.05282396823167801	136262.0	0.00041646940080681817	41.675709533691396	33.96678161621094	2.823381677705969	64.720283313303	528.6644897460938	526.3314208984375	24922.0	428.02259674072263	637.9526306152343	69.2099380493164	48.818260192871094
sub-168_ses-A_task-rest_run-1_bold	0.0017309539473684213	0.012859634210526315	0	24.827630121815186	1.1509782500330035	0.9917852204620454	0.4225038528538203	69868160.0	0.1059498665388433	22	7.2368421052631575	1.6085841031755832	1.4977596645945646	1.758838190172325	1.5691544547598604	0.163782	0.004542632959783077	0.0033353166654706	304	72	72	38	7.233881458041972	2.0	3.194444417953491	3.194443941116333	3.3000001907348633	1	41.90285263856611	0.08945700939902552	9.910502433776855	0.06033783406019211	130408.0	0.0	58.859847068786614	39.183311462402344	1.4224782021955642	70.43337839168692	533.44384765625	526.3616943359375	30516.0	429.4981002807617	655.6315155029297	72.76219177246094	48.75457763671875
sub-168_ses-A_task-rest_run-2_bold	0.000520592105263158	0.015715754605263157	0	31.833264712838265	1.1461280538283833	0.9783950330363053	0.4249049702792899	32537460.0	0.2744074770552933	172	56.578947368421055	1.598175392817893	1.4736866209166701	1.7410665791661288	1.5797729783708798	0.11602	0.004855854902416468	0.0026434953324496746	304	72	72	38	7.512080326502534	2.0	3.194444417953491	3.194444179534912	3.299999475479126	0	38.557493476104106	0.1280843508435474	9.94147777557373	0.08813509345054626	130010.0	0.0009326895844424144	59.570870208740125	39.07359313964844	1.4897153601641717	68.61951176452686	531.3543090820312	525.6385498046875	30786.0	431.63968658447266	646.4112854003906	69.97129821777344	45.39991760253906
sub-168_ses-B_task-rest_run-1_bold	0.0001980263157894737	0.00831983667763158	0	23.704993735841583	1.1261936253135325	0.964957727425742	0.42271285362267824	69535256.0	0.07383187752510516	5	1.644736842105263	1.614422442397861	1.4960660993631287	1.7603345382341817	1.5868666895962726	0.144469	0.004393117967993021	0.0029196254909038544	304	72	72	38	7.388481562054462	2.0	3.194444417953491	3.194443941116333	3.299999952316284	0	44.86050606439399	0.09099577294523226	9.748078346252441	0.06153566762804985	130127.0	2.2323383745970204e-05	56.40067749023435	39.8159294128418	1.6401894893648947	67.89194264298513	538.8370361328125	532.0682373046875	30685.0	436.22578125	658.9096557617187	72.01203155517578	58.87895584106445
sub-168_ses-B_task-rest_run-2_bold	0.001711809210526316	0.024619778256578947	0	23.77463592544554	1.0383430882508253	0.9275603666996701	0.4237417943681524	44209852.0	0.11869535025476502	41	13.486842105263158	1.6386136574030854	1.5276615778860139	1.7964096743530922	1.59176971997015	0.0343304	0.004123500548303127	0.0030275986064225435	304	72	72	38	7.468641469784022	2.0	3.194444417953491	3.194443941116333	3.299999952316284	0	43.19062958838994	0.11422056776670926	9.986699104309082	0.07863923162221909	130161.0	0.000503719609696418	58.546695709228516	39.67790985107422	1.5414597845492706	67.27027044809174	538.789306640625	532.2295532226562	30673.0	435.1693054199219	657.2796752929687	71.26073455810547	43.236549377441406
sub-170_ses-A_task-rest_run-1_bold	0.0005300657894736843	0.007755317664473685	0	21.685371260495046	1.1166116412541256	0.9732983415841586	0.4620712810111167	102398296.0	0.10411592065116598	8	2.6315789473684212	1.7690170577824027	1.5651957248787156	1.9342521308546523	1.80760331761384	0.22018	0.0020591875072568655	0.013591826893389225	304	72	72	38	6.904716950715325	2.0	3.194443941116333	3.194443941116333	3.299999475479126	6	35.99694166728207	0.0843105848641286	12.951441764831543	0.05686662346124649	122784.0	0.0	83.05196838378897	47.517391204833984	2.0722072295664544	76.86990263485615	640.2711791992188	632.9802856445312	36726.0	502.6304244995117	793.5957336425781	91.67235565185547	59.9281005859375
sub-170_ses-A_task-rest_run-2_bold	0.0011769736842105263	0.017606949736842105	0	22.611382222970313	1.0428596797359742	0.9256199377887784	0.46332131497062456	15876443.0	0.14386641665934252	61	20.06578947368421	1.8097943343014231	1.6050868615988887	2.0128291867137955	1.811466954591585	0.0490584	0.0020343682263046503	0.01616167463362217	304	72	72	38	6.752464392881952	2.0	3.194443941116333	3.194443941116333	3.299999475479126	0	35.51173173754984	0.22449051836003864	14.112907409667969	0.15505188703536987	122998.0	0.00136376463342458	89.44978942871091	49.97382354736328	1.7026164563731	84.14889676659273	657.8140869140625	650.4096069335938	36581.0	514.23193359375	821.1883544921875	96.32049560546875	45.74755859375
sub-170_ses-B_task-rest_run-1_bold	0.0025941776315789476	0.013649717993421052	0	19.580694412541252	1.0373198601650166	0.9656004495709567	0.4629150449095717	22084522.0	0.12788591844351158	35	11.513157894736842	1.7371240841440414	1.5348270286104266	1.9140420407137562	1.762503183107941	0.152041	0.0030621623154729605	0.013794646598398685	304	72	72	38	7.174373582154853	2.0	3.1944446563720703	3.194443941116333	3.299999713897705	0	38.4699126428254	0.1721517175709629	12.058326721191406	0.1161503940820694	122822.0	0.0	73.37195701599121	43.84868621826172	2.2584775747102848	69.56905496089735	589.9931640625	583.3408203125	36654.0	473.51115264892576	727.6782501220703	81.30784606933594	49.09321594238281
sub-170_ses-B_task-rest_run-2_bold	0.0018691118421052635	0.011968408092105264	0	19.251108981485164	1.0430227235313534	0.9603486779867986	0.4623091592609913	39394008.0	0.12872963586263772	35	11.513157894736842	1.7124708253824956	1.5213317251579137	1.8601109017813902	1.7559698492081828	0.134263	0.003175178775563836	0.01375596970319748	304	72	72	38	7.213560582449767	2.0	3.1944446563720703	3.194443941116333	3.299999713897705	1	37.16542340123852	0.1301053303986872	12.102147102355957	0.08886575698852539	122872.0	0.0003393309467355721	75.33016929626459	44.72553634643555	2.3283625571801094	69.57480113038434	592.986572265625	586.4005126953125	36559.0	475.7225280761719	730.2016235351563	81.29029846191406	54.5787467956543
sub-171_ses-A_task-rest_run-1_bold	0.00015542763157894737	0.014273064901315788	0	22.396224459141912	1.0514423407920788	0.9449661291749168	0.3945171067633505	49659608.0	0.1445753710006722	64	21.05263157894737	1.6238419661530743	1.4555209249892656	1.8308752201478482	1.585129753322109	0.163489	-0.0020590159110724926	-0.00543961999937892	304	72	72	38	7.772341052273379	2.0	3.194443941116333	3.1944448947906494	3.3000011444091797	0	45.565198687972575	0.09295806018537427	6.626394271850586	0.06310762465000153	135412.0	7.190511423686985e-05	39.3516002655029	26.680496215820312	4.339015195895359	47.090628118307414	452.9732360839844	451.6860046386719	26607.0	366.78456726074216	542.1035156249999	58.11344528198242	51.407318115234375
sub-171_ses-A_task-rest_run-2_bold	0.0016930263157894734	0.01826999855263158	0	24.924018935379546	1.1272091822772268	0.9897013512211217	0.39798917264496064	38875992.0	0.21294579742027758	135	44.4078947368421	1.6363020132935404	1.4651031873686462	1.866145823871123	1.5776570286408527	0.101944	-0.002707104664295912	-0.005168442614376545	304	72	72	38	7.78357068558644	2.0	3.194443941116333	3.1944448947906494	3.3000011444091797	3	40.49494155499315	0.1056961683523461	6.723909854888916	0.07246951013803482	134894.0	0.00040595371247036387	41.900167274475045	26.83053207397461	4.422238898166844	46.1010200945295	447.7350769042969	447.00823974609375	27078.0	358.8034927368164	533.5832885742186	57.428653717041016	48.82441711425781
sub-171_ses-B_task-rest_run-1_bold	0.0009553947368421054	0.014455004375000002	0	22.896686975808585	1.1306591623762374	0.9862217651485152	0.39658762215224364	43697560.0	0.12485047113312421	39	12.828947368421053	1.6550351732131252	1.4815845973600572	1.8622360503675344	1.621284871911784	0.183008	-0.0031925917137414217	-0.0035413417499512434	304	72	72	38	7.602195782019426	2.0	3.1944446563720703	3.1944446563720703	3.299999952316284	0	44.85961027796512	0.10251369064837783	6.675510406494141	0.07065688818693161	134881.0	0.00045016378862783313	41.85902786254883	27.26246452331543	4.133575130565618	49.28168326458892	461.03717041015625	459.76727294921875	27181.0	370.61370849609375	553.9328002929688	60.477108001708984	49.63977813720703
sub-171_ses-B_task-rest_run-2_bold	0.0011864802631578947	0.029356071282894736	0	31.569129616666658	1.0577213590759076	0.9472756906270623	0.3985243987071785	15632391.0	0.38115378564706603	218	71.71052631578948	1.7083831910842722	1.570166504526785	1.9866739551554835	1.5683091135705474	0.101564	-0.0036511824000626802	-0.003724996466189623	304	72	72	38	7.5798882768665985	2.0	3.1944446563720703	3.1944446563720703	3.299999952316284	1	43.566760092211645	0.16825951179378235	7.104030132293701	0.11571383476257324	135002.0	0.0008062436216278002	44.557705879211426	27.143117904663086	3.6073565045748266	50.47926190291031	463.4476318359375	462.39453125	27174.0	369.5544708251953	558.0363128662108	61.00169372558594	37.48338317871094
sub-173_ses-A_task-rest_run-1_bold	0.002624736842105263	0.019891943651315788	0	30.193020307788775	1.0869457859405938	0.9807521386468648	0.4374514236018668	8069218.5	0.38500217322496455	255	83.88157894736842	1.771797112048552	1.6241601188553354	1.9602502495165495	1.7309809677737713	0.117789	-0.0020968345925211906	0.009626609273254871	304	72	72	38	6.268575522718782	2.0	3.1944448947906494	3.194444179534912	3.300001621246338	3	74.6450176916809	0.24740169699474748	7.514141082763672	0.17151236534118652	126476.0	0.0018788640154525638	42.27714729309082	29.816679000854492	1.4631832280209762	69.12114783619958	522.3715209960938	513.388671875	33638.0	405.1205139160156	670.4268096923828	81.8975601196289	38.573081970214844
sub-173_ses-A_task-rest_run-2_bold	0.000965953947368421	0.019876367039473684	0	28.32498098432344	1.0340861878217824	0.9420553684818483	0.43691994258796835	19181690.0	0.3291815742849114	218	71.71052631578948	1.7743083344236104	1.6544188971982106	1.9605069451900106	1.7079991608826106	0.0589095	-0.0010979213984683156	0.009471988305449486	304	72	72	38	6.207701465684934	2.0	3.1944448947906494	3.194444179534912	3.300001621246338	2	71.98328491204047	0.16385168854516474	7.530941009521484	0.11184380948543549	126448.0	0.00046356367092812437	42.78356323242187	29.95941734313965	1.4906200526311544	68.76201224326171	522.8102416992188	512.9403686523438	33623.0	405.1375762939453	672.0781433105468	82.62844848632812	42.067562103271484
sub-173_ses-B_task-rest_run-1_bold	0.0013076644736842106	0.015733826907894738	0	26.537691059834973	1.089230190528053	0.9619411465346533	0.4385395631834251	33717956.0	0.21035604386095133	116	38.1578947368421	1.7908319779569686	1.6636633181442866	1.9985447122257458	1.7102879035008736	0.0871731	-0.0017894298071041703	0.007651010062545538	304	72	72	38	6.17892554356051	2.0	3.194444417953491	3.194444417953491	3.299999952316284	1	68.89125862788393	0.11125732484704497	6.677778720855713	0.07593350857496262	126083.0	0.0004322353925090283	38.273845672607415	26.461719512939453	1.5466572148618933	63.25258946366329	478.6874694824219	469.9722900390625	34030.0	370.99324188232424	616.113232421875	76.05940246582031	44.30521011352539
sub-173_ses-B_task-rest_run-2_bold	0.002875789473684211	0.019346055	0	26.9256185210231	1.0746879632343238	0.9565283529372939	0.4387704025473019	15763126.0	0.25822740429555385	191	62.828947368421055	1.7738579978396922	1.6841958400536896	2.0140841906154816	1.6232939628499055	0.0417455	-0.001959811197593808	0.008740502409636974	304	72	72	38	6.105111310365848	2.0	3.194444417953491	3.194444417953491	3.299999952316284	1	68.61353079807944	0.16602831170994625	6.881336212158203	0.11198439449071884	126111.0	0.0	39.55101203918457	26.179737091064453	1.4830589647251697	63.74252959193135	479.44415283203125	470.0792541503906	33951.0	369.0408630371094	619.3582153320312	76.99652099609375	43.489501953125
