bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-03_task-REPEAT01_bold	0.001988603351955307	0.014938939441340782	2	61.93798067303371	1.0552151942696628	1.0059419662359546	0.4370857786711615	1682624.625	0.34934467507364186	149	83.24022346368714	2.562061361245152	2.432579710013901	2.531659698202646	2.721944675518909	0.00245717	0.016211334615945816	0.023345552384853363	179	104	104	72	2.0015779995189926	3.069999933242798	2.000000238418579	2.000000238418579	2.000000238418579	1	62.914994074952645	4.516471805139346	95.87736511230469	3.055840492248535	515074.0	0.0	567.7080749511717	359.383544921875	4.058276799449914	1438.9557629360336	4678.3994140625	4159.27392578125	160920.0	2355.7093872070313	8808.312304687499	2077.990966796875	21.032394409179688
sub-03_task-REPEAT02_bold	0.0009331460674157304	0.020522197752808988	3	65.38829462943502	1.0236774987005648	10901.414474546897	0.4395319794255372	1600452.0	0.4309103852842069	165	92.69662921348315	2.5641846943253643	2.4190697116244184	2.5562446952718862	2.7172396760797883	0.00551916	0.018573008477687836	0.02472676895558834	178	104	104	72	2.0353348702488794	3.069999933242798	2.000000238418579	2.000000238418579	2.000000238418579	0	74.18963442712888	4.525856919169976	96.2104263305664	3.056192398071289	514127.0	0.0	573.7336975097653	358.09027099609375	4.256046214578959	1405.379492015158	4566.6396484375	4069.935546875	160753.0	2332.3208496093753	8525.4271484375	1999.633056640625	18.165939331054688
sub-04_task-LISTEN01_bold	0.004542983425414364	0.01967180596685083	1	53.84046332049996	1.0267282966111109	0.9805584275555551	0.44297402816847564	690639.6875	0.4322204171774896	143	79.00552486187846	2.6147418260578603	2.544355	2.62573	2.67414047817358	0.00278001	0.0026354428846389055	0.02719784714281559	181	104	104	72	2.162103356571119	3.069999933242798	2.0	2.0	1.9999996423721313	6	61.29380611865692	8.63241453073611	106.693115234375	6.111026763916016	512446.0	0.05537050869315863	635.4352722167969	377.3389892578125	4.045651586314985	1912.0019719305837	5685.4052734375	5156.3427734375	165972.0	2913.4607421875003	10123.89130859375	2384.8662109375	18.604721069335938
sub-04_task-LISTEN02_bold	0.000974804469273743	0.014857434525139667	2	44.78102375404496	0.9846645867415738	0.9583624434831463	0.45725753650666834	1368067.75	0.28471286173475163	117	65.36312849162012	2.562603488798666	2.508715	2.57082	2.6082754663959977	0.00222828	-0.0020793548319488764	0.03653954714536667	179	104	96	72	2.180940659730187	3.069999933242798	2.0	2.0	1.9999996423721313	0	60.63461826399151	6.279916590933032	109.36209869384766	4.410177230834961	458722.0	0.034154555760324036	669.315600585936	399.7422180175781	3.794929096727974	1933.0655289619283	5776.8720703125	5245.2001953125	163118.0	2979.157580566406	10261.974560546874	2405.010009765625	22.709379196166992
sub-04_task-REPEAT01_bold	0.002734806629834254	0.016742174972375692	1	54.513786697444395	1.0397928807222228	0.9781229802222222	0.4449049494782675	838114.625	0.4200699296990537	152	83.97790055248619	2.619715158265857	2.547025	2.65686	2.6552604747975725	0.00487498	0.0015394139336422086	0.028117241337895393	181	104	104	72	2.141283156964314	3.069999933242798	2.0	2.0	1.9999996423721313	1	54.22285366230069	7.972516134209554	109.83709716796875	5.516698837280273	510154.0	0.0	652.0394317626951	388.093994140625	4.32459029453183	1926.916313193109	5702.9072265625	5170.0244140625	167596.0	2903.0640258789062	10179.792236328125	2414.4443359375	20.79283905029297
sub-04_task-REPEAT02_bold	0.004855082872928177	0.019397155414364643	1	51.92437708088887	1.0401341766666663	1.0035886082222232	0.442393405759416	1275276.0	0.3694407196829035	148	81.76795580110497	2.614180158947437	2.531245	2.6446	2.66669547684231	0.00557632	0.002008401323109865	0.027203842997550964	181	104	104	72	2.1533079292293373	3.069999933242798	2.0	2.0	1.9999996423721313	2	64.34251619851995	6.468004623071483	105.68183898925781	4.412049293518066	512183.0	0.0	631.7707275390612	388.13897705078125	4.214016899956084	1911.1093701066493	5664.2529296875	5141.2158203125	166390.0	2873.52822265625	10081.019042968745	2387.58251953125	19.17496681213379
sub-05_task-LISTEN01_bold	0.0010226373626373627	0.010315881428571429	1	72.15178379000001	1.1032468804419888	0.9924366139779002	0.4230372452506918	2599837.5	0.7411990625379288	169	92.85714285714286	2.69148156599744	2.635899685776271	2.6680346819454814	2.770510330270568	0.00739886	0.0033316954504698515	0.02921563759446144	182	104	104	72	1.9625816082133114	3.069999933242798	2.000000238418579	2.000000238418579	1.999999761581421	0	49.863222462652935	4.311622992644068	109.07444763183594	2.960829734802246	524776.0	0.016979501582682133	668.3246459960938	404.9049987792969	3.6142640665819448	1939.4362663512857	5507.44189453125	4927.564453125	153657.0	2646.67890625	10378.244921874999	2510.748291015625	24.314470291137695
sub-05_task-LISTEN02_bold	0.0012277348066298342	0.011430495138121546	1	71.60548733611108	1.096252838611111	0.9857014029444444	0.4274095542875133	2045359.5	0.7605135543758207	169	93.37016574585635	2.7038098994660764	2.6530846837276596	2.667639681992569	2.7907053326780003	0.00633235	0.008955284021794796	0.024812771007418633	181	104	104	72	1.9656939617631723	3.069999933242798	2.000000238418579	2.000000238418579	1.999999761581421	0	62.403803152523906	4.832300764952233	133.72720336914062	3.3914475440979004	524578.0	0.04866559896618128	805.6262817382765	492.8288879394531	3.694813387101144	1959.618985370244	5550.1728515625	4975.55859375	153478.0	2661.5384155273437	10423.6591796875	2531.188720703125	23.612808227539062
sub-05_task-REPEAT01_bold	0.0011077777777777778	0.011073712555555554	1	64.63179548877092	1.067939003575419	0.9795984130167603	0.4265260782509673	1209663.875	0.6127515527296754	169	93.88888888888889	2.743456566218972	2.674284681200423	2.7048246775597717	2.8512603398967196	0.00459646	0.0017696988070383668	0.027943039312958717	180	104	104	72	1.9504972575052266	3.069999933242798	2.000000238418579	2.000000238418579	1.999999761581421	1	66.13478300552548	6.315851596515996	125.77455139160156	4.363368988037109	524422.0	0.03487592861056329	759.7917114257791	447.9920959472656	3.5650663975896846	1987.3937063989792	5591.48974609375	4996.62353515625	153892.0	2670.8274780273437	10570.350048828122	2561.70947265625	23.61310386657715
sub-05_task-REPEAT02_bold	0.0014749723756906077	0.010627274419889502	1	65.02258701333335	1.085603852111111	1.002468813222222	0.4406771556337452	1854676.5	0.5900886870187831	166	91.71270718232044	2.725489900771816	2.6645196823645017	2.67229468143765	2.8396553385132957	0.00805545	-0.0013173980405554175	0.046308692544698715	181	104	96	72	1.9594770147894396	3.069999933242798	2.000000238418579	2.000000238418579	1.999999761581421	0	45.595484870632404	5.118746461109188	125.08758544921875	3.5765280723571777	469472.0	0.04612518325448036	771.748480224608	446.8179931640625	3.7062600980979212	1997.8405139989304	5668.15576171875	5073.91064453125	152315.0	2712.0564697265627	10649.956933593749	2589.412353515625	23.552715301513672
