bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-146_ses-A_T1w	0.3770654512890457	3.5792323964409642	0.5369110939027057	8487.9264898337	4.3309196469241735	4.286710940772522	4.396210086956522	4.309837913043478	0.2713230251257839	0.407818026924261	0.3208589479499551	0.6574003100395203	0.276509791612625	0.0	0.004265567585774604	16.48309697779434	10.7370801739586	15.574729806598407	192	256	256	2.0001908628958436	10.749258562285354	11.072725764043405	20.468727866949017	11.554184712831463	42.754948569099916	38.323962069771284	60.66275292738246	0.9000000357627869	0.8984375	0.8984375	10.478725211349909	0.0	6.896910045117363	0.0	2632838.0	0.0	29.18380518257618	10.800115666340131	6.342493215007629	86.15077377077255	201.35308852346725	190.47412314265966	133121.0	73.08941119909286	380.16885682940483	95.22761615273457	0.13145842016264675	64.06741596365947	702.8562315154197	704.8278646320105	43263.0	590.4741116836667	807.2309792563319	65.56914736494534	0.2932745756126014	47.24811437800939	1000.2636593188481	1000.0432707667351	250073.0	920.3723486065865	1080.753378868103	48.857030967558195	0.16950131350716252	0.45069930421385557	0.48927421732760734	0.4026850318193706
sub-150_ses-A_T1w	0.36681041212094667	3.6953068074880964	0.6336787724132802	8369.095124851367	4.292286989944068	4.28484427418003	4.210999652173913	4.381017043478261	0.19012804480007414	0.42044875159627865	0.3894232036036472	0.5547595024108887	0.2560327649116516	0.0	0.010228361573126496	17.665747189066163	8.684088977635895	11.080116286510622	192	256	256	1.8829752468237926	10.039887512214626	10.869078391513431	20.68437241550187	14.77387253494386	43.966052388971924	40.88632473119009	63.91904926965451	0.9000000357627869	0.8984375	0.8984375	7.739826818529258	0.0	5.889460446863378	0.0	2228064.0	0.0	26.99555729329586	10.249911983548085	0.6704136942343681	118.98411453707175	248.94532229468376	231.14406883716583	47030.0	79.99482233077288	477.209004804492	122.75339880494838	0.04199448410005058	67.45203698904389	688.0906036990843	687.8692242577672	69021.0	575.3158623799682	802.4494091272354	68.5131422398745	0.29717613493023354	47.05658694211972	1000.7680693159655	1000.0430888682604	427957.0	922.9375673979521	1081.029760748148	48.347704266148114	0.15431548702084835	0.44690477188144007	0.5082607204075029	0.4725464135484667
sub-152_ses-A_T1w	0.41120591458742867	3.3275938915789753	0.6202588558871583	5175.394878308129	4.212814038215915	4.166088723343397	4.2778156521739135	4.194537739130435	0.26547379558669215	0.38997531868926183	0.344550885724046	0.6755827367305756	0.2982380539178848	0.0	0.002480969818525429	16.697921141772696	10.68174947571353	13.94465118775523	192	256	256	2.3136845945927833	10.327694523022352	9.872791713095234	16.97699602167057	8.656764143336652	29.75132297513881	27.021535361880524	42.656518967166114	0.9000000357627869	0.8984375	0.8984375	428.2375651563039	0.0	8.69410517010369	0.0	2415453.0	0.0	38.179826736450195	15.359298308030949	4.6517090529247085	79.77783625615102	213.53331764695812	202.95288562774658	114090.0	90.54732322692871	373.4096634387963	87.71809115990321	0.07640781796760043	66.60979040036618	695.2841707129625	697.5027561187744	30330.0	579.8489093780518	802.2117960453033	67.53600776120946	0.1473215314301095	57.80259089941918	1000.2108369619658	1000.0576972961426	259388.0	903.8007020950317	1097.2951412200928	58.90652081748139	0.15758908011752917	0.4184054978133046	0.4903199064258839	0.3315326274422412
sub-153_ses-A_T1w	0.41787345209705007	3.256251438381477	0.6332908951792181	6542.3925221297395	4.543391386628186	4.486555377275862	4.63043895652174	4.513179826086956	0.23368105714912218	0.3841967220761834	0.38212222077469443	0.6151211261749268	0.29152899086475365	0.0	0.003342648873915435	15.347629153805649	9.003003428731779	11.052438866422623	192	256	256	1.7327727434102662	9.184133613399435	10.121723411428002	19.448263877474307	11.286527508101134	43.21612926836536	38.77768817261231	61.83040774137045	0.9000000357627869	0.8984375	0.8984375	46.61926916066989	0.0	5.913666461024678	0.0	1837796.0	0.0	29.61742067709565	10.59622831582447	0.5387831519301582	103.37192517500317	199.96756813301863	182.54919489845634	98392.0	58.26340993400664	395.0654258951545	105.35038015085244	-0.018469703038318297	75.9739220842072	698.2508358224658	698.9811169914901	44897.0	570.5124332383275	822.0057891868054	76.10661626853562	0.30363152767981383	49.8347461624478	1001.1886572590414	1000.0499396584928	410013.0	918.7893267720938	1087.4537949450314	51.42097651614104	0.16351084668261412	0.43750314404986934	0.5257416524237363	0.42673360848127384
sub-154_ses-A_T1w	0.3823866283792507	3.580802076544024	0.5272923771402108	11787.117705010322	4.469543090889377	4.444466490059436	4.494770086956522	4.469392695652173	0.23874432870180481	0.4194369623511306	0.3418187089470646	0.5982714891433716	0.2560795366764069	0.00040003454691652033	0.004782912796151948	18.929982817217965	10.739532035726118	15.015520568181271	192	256	256	1.759727446474549	10.866969193594825	11.180431612835791	20.914598198438004	12.191322737575765	48.83099626638014	43.31473632118111	68.92188995958743	0.9000000357627869	0.8984375	0.8984375	10.016026954333656	0.0	5.757080637909517	0.0	2746310.0	0.0	25.869913056492805	9.50549067055815	1.288669905096052	89.4945111435743	196.1300196875833	176.8860721886158	98133.0	69.37643350660801	398.98599242269967	100.51850431944274	0.045619299091399945	64.82409313988978	707.5102820010812	708.4976188838482	59700.0	597.6079915612936	812.5406025499105	65.19680625032902	0.20854451960399079	46.64250903821604	999.8825570356845	999.9999725371599	275225.0	920.8735717982054	1078.2163763344288	47.81340508443586	0.14579463872410545	0.44257050172576695	0.4790890213900858	0.4095984553361866
sub-157_ses-A_T1w	0.3847954257366336	3.537364160510995	0.6072729881213179	8333.25551111111	4.325416813702422	4.2174998324116135	4.480100173913043	4.278650434782609	0.21829871266686687	0.4214770035407719	0.36022428379236127	0.5424805283546448	0.22096053063869464	0.00036621736556471674	0.004236508820618294	17.786749491265173	9.551565731338206	12.907685334095016	192	256	256	2.2515028611346923	11.14020828295901	11.489577020037624	21.077019916019168	12.512731573802819	36.98737145239085	33.760076909373964	51.78012770192822	0.9000000357627869	0.8984375	0.8984375	572.8349743501312	0.0	6.645107776874945	0.0	2266721.0	0.0	30.11537952721119	12.65294392393667	0.8530774781473784	97.1844387434056	251.21998768632758	241.6640121638775	73566.0	92.93955439329147	451.5719123482704	107.3338052693076	0.058023730598549594	63.56027079705977	713.6639804741296	714.3537389785051	57899.0	606.4888119548559	818.2491520047188	64.12335854439984	0.2058784232613622	46.375456840817684	1000.3193695575695	1000.0528930872679	332006.0	923.097248390317	1078.8080507963896	47.447475544183945	0.1525731803033693	0.43797988157862466	0.4814429193897713	0.37401769631227855
sub-158_ses-A_T1w	0.38257222142489195	3.5787601539789926	0.6042412007469492	8063.8393308573395	4.42153270244144	4.350388716019973	4.456581565217392	4.457627826086957	0.21822605868526274	0.397555211418788	0.38421872989594924	0.5997717976570129	0.30602315068244934	0.0003866839949596651	0.0043163112171954844	17.453591183431126	9.607822636459392	11.782779583051195	192	256	256	2.0088381629653913	11.12345858759814	10.941596010488302	19.692491280901375	16.27308224342002	49.20818556877275	45.02981463696472	69.6081760987014	0.9000000357627869	0.8984375	0.8984375	308.34769307821307	0.0	5.428219168183914	0.0	2296087.0	0.0	24.18529338017106	9.412175440593819	0.21976063972867088	115.41328846152926	246.49540384052872	233.79116934165359	62463.0	77.5934165570885	458.66747745499015	116.38035467815111	0.1426306828260948	62.60775648050081	704.3268684215075	706.9612918570638	39379.0	595.9734023064375	805.067420206964	63.55508134978064	0.2635281774096274	49.51704376185064	1000.2933757166949	1000.0426865927875	354652.0	917.5055742636323	1083.6888247206807	50.78287264084044	0.16607890307038628	0.43077231806710264	0.4982861791043884	0.45404769576894166
sub-160_ses-A_T1w	0.3510560214828688	3.79149120410293	0.5826860990835419	5567.769267520679	4.499406697057107	4.5137442650843616	4.539915130434783	4.444560695652174	0.23526173664684585	0.4125715898394031	0.352166673513751	0.6703981161117554	0.32238301187753676	0.0002373821095670418	0.00508876014087384	17.566045123498782	9.896116856322722	13.287557829655688	192	256	256	1.7008397711311491	10.58217495691978	10.598989658327683	19.51395424693212	5.226254203801912	19.820541936667325	18.098611845985236	29.249039397486467	0.9000000357627869	0.8984375	0.8984375	1104.7114569759715	0.0	7.577544254488849	0.0	2517198.0	0.0	25.655977204442024	22.399749003489134	23.24238698430124	100.20237834622829	195.79509404995176	178.69070073589683	108652.0	58.57408018782735	381.4471321552992	105.05979543722945	0.0965497613022599	63.73657163826756	676.5067095672966	677.6835548970848	49044.0	569.8383366689086	778.9557541720569	64.03944828793	0.3041231010306924	49.43317331747262	999.9119826038861	1000.0530287995934	285237.0	915.6109385378659	1083.8590204529464	51.24800761147923	0.16622639345191126	0.45309381030912166	0.5054583651160187	0.3773989178877137
sub-162_ses-A_T1w	0.38123504692828886	3.5509817973235904	0.5370759564447659	9642.08474048443	4.614207372230162	4.600977594951354	4.638786782608696	4.602857739130434	0.2543995296608151	0.389909771666568	0.35569069867261693	0.5484349131584167	0.19960013031959534	0.0	0.005730825977845927	17.28180629505072	10.892585712764674	14.05184999251471	192	256	256	1.8000974178543931	9.93641769064544	11.166800894287547	21.763887574362812	11.002473956076104	47.76298869091632	42.34779910219356	68.27793465958825	0.9000000357627869	0.8984375	0.8984375	6.056660033694516	0.0	6.564894634357723	0.0	2304532.0	0.0	26.13329067081213	9.595516471365201	2.194712436484962	70.98459627351744	181.42077029911167	161.14876241236925	124711.0	72.75790221244097	357.9516395330429	89.52188627343617	0.008167367063898645	70.05517439104912	700.0274414581588	699.5650748535991	50242.0	584.688300870359	817.4587354660034	70.40345269730992	0.3058832990477658	44.496072623170505	999.4960822562823	1000.0391470491886	318298.0	923.6374726742506	1074.1291810199618	45.949400019392165	0.15600767388242204	0.4351986633576339	0.5114777024308274	0.4597676303701702
sub-163_ses-A_T1w	0.3643615740334936	3.7973726245828407	0.5068957586937968	8822.414864276383	4.281744419509874	4.313977606355709	4.21508452173913	4.316171130434783	0.2324523064005968	0.4175841890561012	0.34996350454330205	0.6054736375808716	0.2274438738822937	0.00030756274419782884	0.004058200941820756	21.95992934290661	12.20716797411286	16.69841310157032	192	256	256	1.7356137191825145	10.737360992547528	11.048624101581824	20.672897593015435	10.840737819551746	41.604926206201256	37.54037890838239	60.17547269939417	0.9000000357627869	0.8984375	0.8984375	13.279296603862132	0.0	6.6814468799947235	0.0	3328707.0	0.0	28.5096832588315	10.887552623383844	1.1460680851896061	91.9309494394547	200.22167851387368	180.15958735719323	66848.0	66.70268459245563	406.2422067858279	103.80088485667778	0.013047427672634004	65.0664092547347	691.4270471237286	691.4221579842269	38498.0	585.5643741464243	795.7006882304327	64.39321341908527	0.19782953105803802	47.38264083038918	1000.1736860546439	1000.04155722633	237863.0	920.8295218162239	1079.5860670767725	48.374421175689456	0.15196357807220126	0.4570077364242785	0.5115909472346604	0.4327566362132221
