bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-105_ses-A_task-rest_run-1_bold	0.0005348355263157893	0.005171951546052632	0	29.70481900287129	1.033447770858086	0.97170292290429	0.4202164026122819	16472610.0	0.2070311904520312	119	39.14473684210526	2.882211300550594	2.82728453926173	3.2465800000000002	2.5727693623900523	0.00926824	-0.005708291195333004	0.00602203793823719	304	92	92	38	3.2227828736024042	2.0	2.499999523162842	2.5	3.3000004291534424	0	44.759894640708	0.25164855898752225	16.985355377197266	0.16973437368869781	214187.0	0.0	91.52377853393527	68.24651336669922	0.09931975557855788	245.2573273629531	809.458740234375	783.1320190429688	51638.0	460.53333129882816	1249.2905212402343	242.996337890625	44.947975158691406
sub-105_ses-A_task-rest_run-2_bold	0.00045578947368421046	0.007223936052631578	0	32.18933717343233	1.0305444387458738	0.9521128024422437	0.4227850359024381	4834700.0	0.23757557784382102	158	51.973684210526315	2.912702691374905	2.8306645399064143	3.2578560000000003	2.6495875342182993	0.0182759	-0.004259779118001461	0.00455592293292284	304	92	92	38	3.2589248568684237	2.0	2.499999523162842	2.5	3.3000004291534424	0	39.42008096305807	0.4876130816221894	18.834930419921875	0.32889002561569214	214827.0	0.0	105.34513778686512	70.62187194824219	0.054698703855783126	242.97826985720525	810.0324096679688	784.6685791015625	51420.0	462.48656768798827	1244.0609069824216	240.77294921875	39.66682052612305
sub-105_ses-A_task-rest_run-3_bold	0.0006870065789473683	0.004997232072368421	0	29.433544215676562	1.0615954508250833	0.9908569445544554	0.4201827611406758	12118414.0	0.20244357115158385	127	41.776315789473685	2.8677211146322197	2.7821205306473793	3.2199280000000003	2.60111481324928	0.013259	-0.006908380426466465	0.005343387834727764	304	92	92	38	3.253050736260763	2.0	2.499999523162842	2.5	3.3000004291534424	0	42.07803633005857	0.30797732863972715	17.56135368347168	0.2077275514602661	214651.0	0.0	93.86221694946289	70.38385009765625	0.04484463761839752	244.42268493360822	812.0059814453125	785.9266357421875	51529.0	462.95204467773436	1247.8675537109375	241.59445190429688	46.154029846191406
sub-105_ses-B_task-rest_run-1_bold	0.0005786513157894737	0.010929206249999998	0	30.25081360706272	0.9959660305940602	0.9523522763696377	0.42954286410891657	1506195.5	0.23221698819978698	147	48.35526315789474	2.7148328554881966	2.6186357502674342	3.0614962919670385	2.4643665242301176	0.00883618	-0.0036855924408882856	0.007937943562865257	304	92	92	38	3.671438933257732	2.0	2.500000238418579	2.499999761581421	3.3000001907348633	1	44.78535690535358	0.8198409936761829	15.95766544342041	0.5724118947982788	212881.0	0.0069116088561713696	87.1732406616211	59.283939361572266	-0.02440081900833535	202.66052050148755	757.3964233398438	738.46826171875	52556.0	458.67652130126953	1110.5908203125	201.13673400878906	34.9494743347168
sub-105_ses-B_task-rest_run-2_bold	0.0006589473684210527	0.007330502138157895	0	33.417943023003296	1.069621539537953	0.985613456303631	0.4295744687608492	2668726.75	0.3190861346220151	208	68.42105263157895	2.6724258240371057	2.5470717570923083	2.973448283570126	2.4967574314488825	0.0115448	-0.0017878019716590643	0.006009855307638645	304	92	92	38	3.6903962567634947	2.0	2.500000238418579	2.499999761581421	3.3000001907348633	0	42.61029239846405	0.6044642759075849	16.526111602783203	0.411946177482605	213370.0	0.0012038519373163581	89.3238815307615	61.37541580200195	-0.030976249782047383	200.701755387854	757.22607421875	738.2326049804688	52300.0	459.88462524414064	1109.7058166503903	200.03964233398438	41.074798583984375
sub-106_ses-A_task-rest_run-1_bold	0.000720657894736842	0.00726268865131579	0	38.204132306567644	1.1221312157425738	0.9734617045214528	0.4548339860998452	3062730.0	0.2737039296136154	214	70.39473684210526	2.990328015755716	2.972928567041124	3.314779683877975	2.683275796348049	0.0151476	0.003995687700808048	0.015377803705632687	304	92	92	38	2.85354281943798	2.0	2.499999523162842	2.500000238418579	3.299999952316284	1	37.66937337019267	0.6332906378268428	23.354827880859375	0.4271480441093445	202810.0	0.0	139.6845497131346	83.99552154541016	0.7822738512828606	273.141949538806	867.2266845703125	827.2179565429688	60601.0	470.1134948730469	1413.0311279296875	289.88916015625	40.547969818115234
sub-106_ses-A_task-rest_run-2_bold	0.0010382894736842105	0.007757285	0	38.59976160419139	1.1244008696369636	0.9799362131353127	0.4546567148942681	6141894.5	0.31004152746657915	223	73.35526315789474	3.019348822664711	2.9791285682236803	3.3681996787834474	2.7107182209870055	0.0149464	0.00463396031409502	0.014067388139665127	304	92	92	38	2.8847062315262706	2.0	2.499999523162842	2.500000238418579	3.299999952316284	0	39.05433467945648	0.443308310279564	22.95845603942871	0.30151599645614624	202709.0	0.0	135.68211669921735	84.96179962158203	0.7098417529442242	271.69735348068684	866.9938354492188	827.5629272460938	60488.0	472.5184494018555	1405.2278076171867	286.8770751953125	39.0920524597168
sub-106_ses-A_task-rest_run-3_bold	0.0006982894736842104	0.006378157697368421	0	33.62152292217823	1.0824942344224426	0.9679299982508253	0.4549640030889988	10319023.0	0.2555948347921367	203	66.77631578947368	3.001961228689911	2.9815085686776293	3.310935684244568	2.7134394331475375	0.00750776	0.003793109906837344	0.014605375938117504	304	92	92	38	2.8633297421564254	2.0	2.499999523162842	2.500000238418579	3.299999952316284	0	36.75880975770128	0.3328289549401629	23.06488609313965	0.2244897186756134	202411.0	0.0	138.73431396484375	84.20890045166016	0.8064951958488726	273.1128567279387	873.2642822265625	832.599365234375	60334.0	476.58585662841796	1419.0743469238282	290.7777099609375	43.18860626220703
sub-106_ses-B_task-rest_run-1_bold	0.0009767763157894737	0.00496730125	0	35.03430127924091	1.1349243350495057	0.9905048264026403	0.45055354166215356	7819861.5	0.22132604001540812	148	48.68421052631579	2.912212870225755	2.8841919999999996	3.2024713891770578	2.6499752215002075	0.011259	0.0038392352871596813	0.01570366509258747	304	92	92	38	2.9457611250403826	2.0	2.5	2.500000476837158	3.3000006675720215	1	37.863047490114745	0.3935196446424453	22.283010482788086	0.2654249668121338	203930.0	0.0	136.993989562988	81.4478759765625	0.6076606820967778	263.4492927499527	846.9950561523438	810.3463745117188	59183.0	467.18943176269534	1358.3053222656245	275.0866394042969	45.95557403564453
sub-106_ses-B_task-rest_run-2_bold	0.0005293708609271523	0.0053152852317880795	2	34.25035299249169	1.1276061568106315	0.986357336079735	0.4513331004451624	7240430.0	0.22880441603640417	162	53.64238410596027	2.916029998634101	2.8516120000000003	3.2191633859933115	2.677314609908992	0.0116475	0.006497720722109079	0.013573892414569855	302	92	92	38	2.967190231111159	2.0	2.5	2.500000476837158	3.3000006675720215	0	40.66662234651715	0.40953334934272556	22.079235076904297	0.27919232845306396	203484.0	0.0	134.62746734619128	81.86734771728516	0.5473349057667738	261.37225608483067	845.7349243164062	809.3449096679688	59257.0	466.99652099609375	1347.382373046875	272.762451171875	45.540679931640625
